"","File","LD","Dist","value"
"1","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",1,0.451797218586139
"2","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",45.7937937937938,0.301923625001376
"3","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",90.5875875875876,0.227744405158184
"4","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",135.381381381381,0.183386428825574
"5","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",180.175175175175,0.153831513589485
"6","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",224.968968968969,0.132704812695877
"7","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",269.762762762763,0.116836912881704
"8","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",314.556556556557,0.104473079639708
"9","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",359.35035035035,0.0945626266361417
"10","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",404.144144144144,0.0864376821167303
"11","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",448.937937937938,0.0796532076659482
"12","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",493.731731731732,0.0739011024336431
"13","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",538.525525525526,0.0689612225714693
"14","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",583.319319319319,0.0646720369997428
"15","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",628.113113113113,0.060912306386349
"16","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",672.906906906907,0.0575892364544019
"17","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",717.700700700701,0.0546305833005103
"18","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",762.494494494495,0.051979252645992
"19","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",807.288288288288,0.0495895192132162
"20","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",852.082082082082,0.0474243257940297
"21","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",896.875875875876,0.0454533183353341
"22","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",941.66966966967,0.0436513930174762
"23","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",986.463463463464,0.0419976060258474
"24","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",1031.25725725726,0.0404743445117842
"25","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",1076.05105105105,0.0390666884761743
"26","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",1120.84484484484,0.0377619141275813
"27","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",1165.63863863864,0.0365491033906897
"28","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",1210.43243243243,0.0354188339805803
"29","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",1255.22622622623,0.034362931276049
"30","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",1300.02002002002,0.0333742680638472
"31","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",1344.81381381381,0.0324466017039594
"32","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",1389.60760760761,0.031574440796125
"33","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",1434.4014014014,0.0307529352886185
"34","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",1479.1951951952,0.0299777853529989
"35","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",1523.98898898899,0.0292451653858994
"36","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",1568.78278278278,0.0285516602842313
"37","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",1613.57657657658,0.0278942117397222
"38","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",1658.37037037037,0.0272700727600823
"39","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",1703.16416416416,0.0266767689818177
"40","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",1747.95795795796,0.0261120656190314
"41","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",1792.75175175175,0.0255739391121282
"42","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",1837.54554554555,0.0250605527140386
"43","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",1882.33933933934,0.0245702353898161
"44","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",1927.13313313313,0.0241014635161105
"45","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",1971.92692692693,0.0236528449560666
"46","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",2016.72072072072,0.0232231051572283
"47","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",2061.51451451451,0.0228110749785855
"48","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",2106.30830830831,0.0224156800007301
"49","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",2151.1021021021,0.0220359311123268
"50","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",2195.8958958959,0.0216709161984351
"51","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",2240.68968968969,0.0213197927829734
"52","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",2285.48348348348,0.0209817814998335
"53","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",2330.27727727728,0.0206561602856848
"54","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",2375.07107107107,0.0203422592030071
"55","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",2419.86486486487,0.0200394558149142
"56","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",2464.65865865866,0.0197471710442993
"57","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",2509.45245245245,0.0194648654591029
"58","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",2554.24624624625,0.0191920359333711
"59","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",2599.04004004004,0.0189282126404541
"60","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",2643.83383383383,0.0186729563404007
"61","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",2688.62762762763,0.0184258559284816
"62","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",2733.42142142142,0.0181865262159563
"63","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",2778.21521521522,0.0179546059177974
"64","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",2823.00900900901,0.017729755825184
"65","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",2867.8028028028,0.0175116571432569
"66","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",2912.5965965966,0.0173000099769479
"67","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",2957.39039039039,0.0170945319497088
"68","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",3002.18418418418,0.0168949569417193
"69","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",3046.97797797798,0.0167010339356805
"70","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",3091.77177177177,0.0165125259596356
"71","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",3136.56556556557,0.0163292091174266
"72","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",3181.35935935936,0.016150871698424
"73","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",3226.15315315315,0.0159773133590619
"74","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",3270.94694694695,0.0158083443695114
"75","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",3315.74074074074,0.0156437849195159
"76","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",3360.53453453453,0.0154834644780376
"77","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",3405.32832832833,0.0153272212019072
"78","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",3450.12212212212,0.0151749013891536
"79","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",3494.91591591592,0.0150263589731232
"80","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",3539.70970970971,0.0148814550538799
"81","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",3584.5035035035,0.014740057463716
"82","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",3629.2972972973,0.014602040363913
"83","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",3674.09109109109,0.0144672838701575
"84","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",3718.88488488489,0.0143356737042644
"85","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",3763.67867867868,0.0142071008700762
"86","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",3808.47247247247,0.0140814613515998
"87","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",3853.26626626627,0.013958655831623
"88","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",3898.06006006006,0.013838589429205
"89","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",3942.85385385385,0.0137211714545793
"90","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",3987.64764764765,0.0136063151801379
"91","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",4032.44144144144,0.0134939376262763
"92","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",4077.23523523524,0.0133839593609866
"93","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",4122.02902902903,0.01327630431218
"94","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",4166.82282282282,0.0131708995918041
"95","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",4211.61661661662,0.0130676753308996
"96","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",4256.41041041041,0.0129665645248089
"97","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",4301.2042042042,0.0128675028878173
"98","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",4345.997997998,0.0127704287165597
"99","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",4390.79179179179,0.0126752827615846
"100","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",4435.58558558559,0.0125820081065103
"101","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",4480.37937937938,0.0124905500542568
"102","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",4525.17317317317,0.0124008560198722
"103","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",4569.96696696697,0.0123128754295138
"104","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",4614.76076076076,0.0122265596251736
"105","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",4659.55455455455,0.0121418617747723
"106","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",4704.34834834835,0.01205873678727
"107","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",4749.14214214214,0.0119771412324724
"108","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",4793.93593593594,0.0118970332652288
"109","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",4838.72972972973,0.0118183725537478
"110","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",4883.52352352352,0.0117411202117685
"111","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",4928.31731731732,0.0116652387343489
"112","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",4973.11111111111,0.0115906919370487
"113","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",5017.90490490491,0.0115174448982979
"114","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",5062.6986986987,0.0114454639047589
"115","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",5107.49249249249,0.0113747163995018
"116","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",5152.28628628629,0.0113051709328254
"117","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",5197.08008008008,0.0112367971155673
"118","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",5241.87387387387,0.0111695655747588
"119","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",5286.66766766767,0.0111034479114853
"120","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",5331.46146146146,0.0110384166608289
"121","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",5376.25525525526,0.0109744452537709
"122","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",5421.04904904905,0.0109115079809454
"123","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",5465.84284284284,0.0108495799581389
"124","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",5510.63663663664,0.0107886370934382
"125","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",5555.43043043043,0.0107286560559371
"126","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",5600.22422422422,0.0106696142459133
"127","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",5645.01801801802,0.0106114897663994
"128","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",5689.81181181181,0.0105542613960684
"129","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",5734.60560560561,0.0104979085633672
"130","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",5779.3993993994,0.0104424113218282
"131","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",5824.19319319319,0.0103877503264994
"132","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",5868.98698698699,0.0103339068114326
"133","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",5913.78078078078,0.0102808625681763
"134","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",5958.57457457458,0.0102285999252194
"135","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",6003.36836836837,0.0101771017283386
"136","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",6048.16216216216,0.0101263513218028
"137","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",6092.95595595596,0.0100763325303917
"138","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",6137.74974974975,0.0100270296421864
"139","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",6182.54354354354,0.00997842739209568
"140","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",6227.33733733734,0.00993051094607979
"141","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",6272.13113113113,0.00988326588603803
"142","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",6316.92492492493,0.00983667819532827
"143","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",6361.71871871872,0.0097907342448871
"144","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",6406.51251251251,0.00974542077992208
"145","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",6451.30630630631,0.00970072490714877
"146","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",6496.1001001001,0.00965663408254648
"147","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",6540.89389389389,0.00961313609960856
"148","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",6585.68768768769,0.00957021907806392
"149","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",6630.48148148148,0.00952787145304789
"150","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",6675.27527527528,0.0094860819647017
"151","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",6720.06906906907,0.00944483964818097
"152","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",6764.86286286286,0.00940413382405436
"153","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",6809.65665665666,0.009363954089075
"154","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",6854.45045045045,0.00932429030730765
"155","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",6899.24424424424,0.00928513260159593
"156","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",6944.03803803804,0.00924647134535426
"157","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",6988.83183183183,0.00920829715467042
"158","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",7033.62562562563,0.00917060088070495
"159","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",7078.41941941942,0.00913337360237451
"160","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",7123.21321321321,0.00909660661930681
"161","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",7168.00700700701,0.00906029144505562
"162","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",7212.8008008008,0.00902441980056449
"163","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",7257.5945945946,0.00898898360786873
"164","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",7302.38838838839,0.00895397498402562
"165","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",7347.18218218218,0.0089193862352631
"166","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",7391.97597597598,0.00888520985133803
"167","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",7436.76976976977,0.00885143850009507
"168","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",7481.56356356356,0.00881806502221813
"169","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",7526.35735735736,0.00878508242616637
"170","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",7571.15115115115,0.00875248388328718
"171","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",7615.94494494495,0.00872026272309911
"172","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",7660.73873873874,0.00868841242873773
"173","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",7705.53253253253,0.008656926632558
"174","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",7750.32632632633,0.0086257991118869
"175","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",7795.12012012012,0.00859502378492031
"176","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",7839.91391391391,0.00856459470675845
"177","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",7884.70770770771,0.0085345060655746
"178","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",7929.5015015015,0.00850475217891164
"179","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",7974.2952952953,0.00847532749010175
"180","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",8019.08908908909,0.00844622656480425
"181","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",8063.88288288288,0.0084174440876573
"182","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",8108.67667667668,0.00838897485903889
"183","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",8153.47047047047,0.00836081379193315
"184","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",8198.26426426426,0.00833295590889795
"185","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",8243.05805805806,0.00830539633912994
"186","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",8287.85185185185,0.00827813031562346
"187","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",8332.64564564565,0.0082511531724198
"188","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",8377.43943943944,0.00822446034194354
"189","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",8422.23323323323,0.00819804735242266
"190","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",8467.02702702703,0.00817190982538942
"191","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",8511.82082082082,0.00814604347325915
"192","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",8556.61461461461,0.00812044409698397
"193","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",8601.40840840841,0.00809510758377887
"194","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",8646.2022022022,0.00807002990491753
"195","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",8690.995995996,0.00804520711359542
"196","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",8735.78978978979,0.00802063534285766
"197","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",8780.58358358358,0.00799631080358963
"198","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",8825.37737737738,0.00797222978256781
"199","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",8870.17117117117,0.00794838864056897
"200","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",8914.96496496497,0.00792478381053569
"201","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",8959.75875875876,0.00790141179579603
"202","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",9004.55255255255,0.00787826916833581
"203","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",9049.34634634635,0.00785535256712142
"204","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",9094.14014014014,0.00783265869647167
"205","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",9138.93393393393,0.00781018432447681
"206","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",9183.72772772773,0.0077879262814633
"207","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",9228.52152152152,0.00776588145850268
"208","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",9273.31531531532,0.00774404680596316
"209","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",9318.10910910911,0.0077224193321024
"210","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",9362.9029029029,0.00770099610170023
"211","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",9407.6966966967,0.00767977423472994
"212","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",9452.49049049049,0.00765875090506685
"213","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",9497.28428428429,0.00763792333923301
"214","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",9542.07807807808,0.00761728881517679
"215","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",9586.87187187187,0.00759684466108634
"216","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",9631.66566566567,0.0075765882542356
"217","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",9676.45945945946,0.0075565170198622
"218","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",9721.25325325325,0.00753662843007576
"219","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",9766.04704704705,0.00751692000279611
"220","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",9810.84084084084,0.00749738930072005
"221","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",9855.63463463463,0.00747803393031606
"222","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",9900.42842842843,0.00745885154084598
"223","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",9945.22222222222,0.00743983982341276
"224","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",9990.01601601602,0.00742099651003356
"225","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",10034.8098098098,0.00740231937273738
"226","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",10079.6036036036,0.00738380622268649
"227","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",10124.3973973974,0.00736545490932086
"228","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",10169.1911911912,0.00734726331952498
"229","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",10213.984984985,0.00732922937681637
"230","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",10258.7787787788,0.00731135104055505
"231","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",10303.5725725726,0.00729362630517343
"232","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",10348.3663663664,0.00727605319942597
"233","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",10393.1601601602,0.00725862978565801
"234","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",10437.953953954,0.00724135415909324
"235","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",10482.7477477477,0.00722422444713922
"236","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",10527.5415415415,0.00720723880871039
"237","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",10572.3353353353,0.00719039543356819
"238","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",10617.1291291291,0.00717369254167759
"239","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",10661.9229229229,0.00715712838257975
"240","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",10706.7167167167,0.00714070123478022
"241","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",10751.5105105105,0.00712440940515224
"242","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",10796.3043043043,0.00710825122835477
"243","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",10841.0980980981,0.00709222506626477
"244","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",10885.8918918919,0.00707632930742337
"245","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",10930.6856856857,0.00706056236649546
"246","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",10975.4794794795,0.00704492268374242
"247","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",11020.2732732733,0.00702940872450756
"248","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",11065.0670670671,0.00701401897871387
"249","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",11109.8608608609,0.00699875196037391
"250","AgamP4_2L_glf2_minorfilts_angsd_samtools_ngsLD","r2",11154.6546546547,0.00698360620711125
